"","X.query","GOs","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"177","Montipora_capitata_HIv3___RNAseq.g23364.t1","GO:0042749","regulation of circadian sleep/wake cycle",71,34,8.89,4.8e-07,"Biological Processes",0.47887323943662
"178","Montipora_capitata_HIv3___RNAseq.g23364.t1","GO:0043058","regulation of backward locomotion",19,11,2.38,3.3e-06,"Biological Processes",0.578947368421053
"179","Montipora_capitata_HIv3___RNAseq.g23364.t1","GO:0050805","negative regulation of synaptic transmission",84,33,10.52,1.3e-09,"Biological Processes",0.392857142857143
"180","Montipora_capitata_HIv3___RNAseq.g23364.t1","GO:0090328","regulation of olfactory learning",20,10,2.5,5.1e-05,"Biological Processes",0.5
"181","Montipora_capitata_HIv3___RNAseq.g23364.t1","GO:1902476","chloride transmembrane transport",63,23,7.89,9e-07,"Biological Processes",0.365079365079365
"182","Montipora_capitata_HIv3___RNAseq.g23366.t1","GO:0002118","aggressive behavior",37,21,4.63,4.4e-07,"Biological Processes",0.567567567567568
"183","Montipora_capitata_HIv3___RNAseq.g23366.t1","GO:0002121","inter-male aggressive behavior",28,13,3.51,1e-05,"Biological Processes",0.464285714285714
"184","Montipora_capitata_HIv3___RNAseq.g23366.t1","GO:0006836","neurotransmitter transport",245,51,30.67,8.8e-06,"Biological Processes",0.208163265306122
"185","Montipora_capitata_HIv3___RNAseq.g23366.t1","GO:0007186","G protein-coupled receptor signaling pathway",369,117,46.19,7.3e-08,"Biological Processes",0.317073170731707
"186","Montipora_capitata_HIv3___RNAseq.g23366.t1","GO:0007214","gamma-aminobutyric acid signaling pathway",23,15,2.88,4.9e-09,"Biological Processes",0.652173913043478
"187","Montipora_capitata_HIv3___RNAseq.g23366.t1","GO:0009612","response to mechanical stimulus",212,50,26.54,2.7e-06,"Biological Processes",0.235849056603774
"188","Montipora_capitata_HIv3___RNAseq.g23366.t1","GO:0042048","olfactory behavior",103,33,12.89,3.4e-05,"Biological Processes",0.320388349514563
"189","Montipora_capitata_HIv3___RNAseq.g23366.t1","GO:0042749","regulation of circadian sleep/wake cycle",71,34,8.89,4.8e-07,"Biological Processes",0.47887323943662
"190","Montipora_capitata_HIv3___RNAseq.g23366.t1","GO:0043058","regulation of backward locomotion",19,11,2.38,3.3e-06,"Biological Processes",0.578947368421053
"191","Montipora_capitata_HIv3___RNAseq.g23366.t1","GO:0050805","negative regulation of synaptic transmission",84,33,10.52,1.3e-09,"Biological Processes",0.392857142857143
"192","Montipora_capitata_HIv3___RNAseq.g23366.t1","GO:0090328","regulation of olfactory learning",20,10,2.5,5.1e-05,"Biological Processes",0.5
"193","Montipora_capitata_HIv3___RNAseq.g23366.t1","GO:1902476","chloride transmembrane transport",63,23,7.89,9e-07,"Biological Processes",0.365079365079365
"194","Montipora_capitata_HIv3___RNAseq.g18530.t1","GO:0007186","G protein-coupled receptor signaling pathway",369,117,46.19,7.3e-08,"Biological Processes",0.317073170731707
"195","Montipora_capitata_HIv3___RNAseq.g18530.t1","GO:0007187","G protein-coupled receptor signaling pathway, coupl...",87,28,10.89,1.2e-06,"Biological Processes",0.32183908045977
"196","Montipora_capitata_HIv3___RNAseq.g18530.t1","GO:0007193","adenylate cyclase-inhibiting G protein-coupled rece...",53,22,6.63,4.7e-05,"Biological Processes",0.415094339622642
"197","Montipora_capitata_HIv3___RNAseq.g18530.t1","GO:0007268","chemical synaptic transmission",523,108,65.47,0.00013,"Biological Processes",0.206500956022945
"198","Montipora_capitata_HIv3___RNAseq.g18530.t1","GO:0007618","mating",128,36,16.02,1.5e-06,"Biological Processes",0.28125
"199","Montipora_capitata_HIv3___RNAseq.g18530.t1","GO:0042749","regulation of circadian sleep/wake cycle",71,34,8.89,4.8e-07,"Biological Processes",0.47887323943662
"200","Montipora_capitata_HIv3___RNAseq.g18530.t1","GO:0045188","regulation of circadian sleep/wake cycle, non-REM s...",20,12,2.5,1.8e-05,"Biological Processes",0.6
"201","Montipora_capitata_HIv3___RNAseq.g18530.t1","GO:0045938","positive regulation of circadian sleep/wake cycle, ...",28,13,3.51,0.00022,"Biological Processes",0.464285714285714
"202","Montipora_capitata_HIv3___RNAseq.g18530.t1","GO:0050796","regulation of insulin secretion",138,29,17.27,0.00015,"Biological Processes",0.210144927536232
"203","Montipora_capitata_HIv3___RNAseq.g18530.t1","GO:0051480","regulation of cytosolic calcium ion concentration",174,59,21.78,7.9e-13,"Biological Processes",0.339080459770115
"204","Montipora_capitata_HIv3___RNAseq.g3149.t1","GO:0001101","response to acid chemical",314,56,39.31,2.4e-05,"Biological Processes",0.178343949044586
"205","Montipora_capitata_HIv3___RNAseq.g3149.t1","GO:0007166","cell surface receptor signaling pathway",1472,209,184.26,2.9e-09,"Biological Processes",0.141983695652174
"206","Montipora_capitata_HIv3___RNAseq.g18634.t1","GO:0007166","cell surface receptor signaling pathway",1472,209,184.26,2.9e-09,"Biological Processes",0.141983695652174
"207","Montipora_capitata_HIv3___RNAseq.g11583.t1","GO:0046677","response to antibiotic",351,61,43.94,0.00024,"Biological Processes",0.173789173789174
"208","Montipora_capitata_HIv3___RNAseq.g45462.t1","GO:0007166","cell surface receptor signaling pathway",1472,209,184.26,2.9e-09,"Biological Processes",0.141983695652174
"209","Montipora_capitata_HIv3___TS.g29226.t1","GO:0007186","G protein-coupled receptor signaling pathway",369,117,46.19,7.3e-08,"Biological Processes",0.317073170731707
"210","Montipora_capitata_HIv3___TS.g29226.t1","GO:0007218","neuropeptide signaling pathway",53,31,6.63,2.1e-15,"Biological Processes",0.584905660377358
"211","Montipora_capitata_HIv3___TS.g29226.t1","GO:0007618","mating",128,36,16.02,1.5e-06,"Biological Processes",0.28125
"212","Montipora_capitata_HIv3___TS.g29226.t1","GO:0048047","mating behavior, sex discrimination",20,12,2.5,6.7e-07,"Biological Processes",0.6
"213","Montipora_capitata_HIv3___RNAseq.g17822.t1","GO:0007268","chemical synaptic transmission",523,108,65.47,0.00013,"Biological Processes",0.206500956022945
"214","Montipora_capitata_HIv3___RNAseq.g43243.t1","GO:0007166","cell surface receptor signaling pathway",1472,209,184.26,2.9e-09,"Biological Processes",0.141983695652174
"215","Montipora_capitata_HIv3___RNAseq.g43243.t1","GO:0007186","G protein-coupled receptor signaling pathway",369,117,46.19,7.3e-08,"Biological Processes",0.317073170731707
"216","Montipora_capitata_HIv3___RNAseq.g43243.t1","GO:0007204","positive regulation of cytosolic calcium ion concen...",145,41,18.15,9.5e-08,"Biological Processes",0.282758620689655
"217","Montipora_capitata_HIv3___RNAseq.g43243.t1","GO:0051480","regulation of cytosolic calcium ion concentration",174,59,21.78,7.9e-13,"Biological Processes",0.339080459770115
"218","Montipora_capitata_HIv3___RNAseq.g37382.t1","GO:0006937","regulation of muscle contraction",110,36,13.77,3.9e-10,"Biological Processes",0.327272727272727
"219","Montipora_capitata_HIv3___RNAseq.g37382.t1","GO:0007268","chemical synaptic transmission",523,108,65.47,0.00013,"Biological Processes",0.206500956022945
"220","Montipora_capitata_HIv3___RNAseq.g37382.t1","GO:0051480","regulation of cytosolic calcium ion concentration",174,59,21.78,7.9e-13,"Biological Processes",0.339080459770115
"221","Montipora_capitata_HIv3___RNAseq.g23995.t1","GO:0018108","peptidyl-tyrosine phosphorylation",194,37,24.28,4.6e-05,"Biological Processes",0.190721649484536
"222","Montipora_capitata_HIv3___RNAseq.g28825.t1","GO:0032230","positive regulation of synaptic transmission, GABAe...",18,9,2.25,0.00012,"Biological Processes",0.5
"223","Montipora_capitata_HIv3___RNAseq.g28825.t1","GO:0035725","sodium ion transmembrane transport",117,29,14.65,9.9e-05,"Biological Processes",0.247863247863248
"224","Montipora_capitata_HIv3___RNAseq.g28825.t1","GO:0072347","response to anesthetic",92,26,11.52,3.9e-05,"Biological Processes",0.282608695652174
"225","Montipora_capitata_HIv3___RNAseq.g6693.t1","GO:0007166","cell surface receptor signaling pathway",1472,209,184.26,2.9e-09,"Biological Processes",0.141983695652174
"226","Montipora_capitata_HIv3___RNAseq.g39781.t1","GO:0001101","response to acid chemical",314,56,39.31,2.4e-05,"Biological Processes",0.178343949044586
"227","Montipora_capitata_HIv3___RNAseq.g39781.t1","GO:0018108","peptidyl-tyrosine phosphorylation",194,37,24.28,4.6e-05,"Biological Processes",0.190721649484536
"228","Montipora_capitata_HIv3___RNAseq.g33448.t3","GO:0007204","positive regulation of cytosolic calcium ion concen...",145,41,18.15,9.5e-08,"Biological Processes",0.282758620689655
"229","Montipora_capitata_HIv3___RNAseq.g33448.t3","GO:0051480","regulation of cytosolic calcium ion concentration",174,59,21.78,7.9e-13,"Biological Processes",0.339080459770115
"230","Montipora_capitata_HIv3___RNAseq.g28904.t1","GO:0046677","response to antibiotic",351,61,43.94,0.00024,"Biological Processes",0.173789173789174
"231","Montipora_capitata_HIv3___RNAseq.g387.t1","GO:0046717","acid secretion",65,22,8.14,9.2e-05,"Biological Processes",0.338461538461538
"232","Montipora_capitata_HIv3___RNAseq.g7432.t1","GO:0007166","cell surface receptor signaling pathway",1472,209,184.26,2.9e-09,"Biological Processes",0.141983695652174
"233","Montipora_capitata_HIv3___RNAseq.g7432.t1","GO:0032570","response to progesterone",43,14,5.38,0.00025,"Biological Processes",0.325581395348837
"234","Montipora_capitata_HIv3___RNAseq.g44373.t1","GO:0046677","response to antibiotic",351,61,43.94,0.00024,"Biological Processes",0.173789173789174
"235","Montipora_capitata_HIv3___RNAseq.g24210.t1","GO:0006937","regulation of muscle contraction",110,36,13.77,3.9e-10,"Biological Processes",0.327272727272727
"236","Montipora_capitata_HIv3___RNAseq.g24210.t1","GO:0035023","regulation of Rho protein signal transduction",72,19,9.01,0.00016,"Biological Processes",0.263888888888889
"237","Montipora_capitata_HIv3___RNAseq.g47382.t1","GO:0007166","cell surface receptor signaling pathway",1472,209,184.26,2.9e-09,"Biological Processes",0.141983695652174
"238","Montipora_capitata_HIv3___RNAseq.g26789.t1","GO:0046677","response to antibiotic",351,61,43.94,0.00024,"Biological Processes",0.173789173789174
"239","Montipora_capitata_HIv3___RNAseq.g35276.t1","GO:0007166","cell surface receptor signaling pathway",1472,209,184.26,2.9e-09,"Biological Processes",0.141983695652174
"240","Montipora_capitata_HIv3___RNAseq.g46406.t1","GO:0001101","response to acid chemical",314,56,39.31,2.4e-05,"Biological Processes",0.178343949044586
"241","Montipora_capitata_HIv3___RNAseq.g41522.t1","GO:0007186","G protein-coupled receptor signaling pathway",369,117,46.19,7.3e-08,"Biological Processes",0.317073170731707
"242","Montipora_capitata_HIv3___RNAseq.g41522.t1","GO:0008306","associative learning",143,35,17.9,0.00014,"Biological Processes",0.244755244755245
"243","Montipora_capitata_HIv3___RNAseq.g41522.t1","GO:0035106","operant conditioning",10,7,1.25,4e-05,"Biological Processes",0.7
"244","Montipora_capitata_HIv3___RNAseq.g41522.t1","GO:0050796","regulation of insulin secretion",138,29,17.27,0.00015,"Biological Processes",0.210144927536232
"245","Montipora_capitata_HIv3___RNAseq.g31110.t1","GO:0007166","cell surface receptor signaling pathway",1472,209,184.26,2.9e-09,"Biological Processes",0.141983695652174
"246","Montipora_capitata_HIv3___RNAseq.g31110.t1","GO:0018108","peptidyl-tyrosine phosphorylation",194,37,24.28,4.6e-05,"Biological Processes",0.190721649484536
"247","Montipora_capitata_HIv3___RNAseq.g473.t2","GO:0007166","cell surface receptor signaling pathway",1472,209,184.26,2.9e-09,"Biological Processes",0.141983695652174
"248","Montipora_capitata_HIv3___RNAseq.g21315.t1","GO:0007186","G protein-coupled receptor signaling pathway",369,117,46.19,7.3e-08,"Biological Processes",0.317073170731707
"249","Montipora_capitata_HIv3___RNAseq.g21315.t1","GO:0019991","septate junction assembly",19,9,2.38,0.00021,"Biological Processes",0.473684210526316
"250","Montipora_capitata_HIv3___RNAseq.g21315.t1","GO:0035095","behavioral response to nicotine",10,7,1.25,4e-05,"Biological Processes",0.7
"251","Montipora_capitata_HIv3___RNAseq.g21315.t1","GO:0046677","response to antibiotic",351,61,43.94,0.00024,"Biological Processes",0.173789173789174
"252","Montipora_capitata_HIv3___RNAseq.g21315.t1","GO:0060359","response to ammonium ion",138,43,17.27,6e-06,"Biological Processes",0.311594202898551
"253","Montipora_capitata_HIv3___RNAseq.g21315.t1","GO:0060857","establishment of glial blood-brain barrier",7,6,0.88,2.4e-05,"Biological Processes",0.857142857142857
"254","Montipora_capitata_HIv3___RNAseq.g21315.t1","GO:0072347","response to anesthetic",92,26,11.52,3.9e-05,"Biological Processes",0.282608695652174
"255","Montipora_capitata_HIv3___TS.g26521.t1b","GO:0006836","neurotransmitter transport",245,51,30.67,8.8e-06,"Biological Processes",0.208163265306122
"256","Montipora_capitata_HIv3___TS.g26521.t1b","GO:0007268","chemical synaptic transmission",523,108,65.47,0.00013,"Biological Processes",0.206500956022945
"257","Montipora_capitata_HIv3___RNAseq.g41648.t1","GO:0002118","aggressive behavior",37,21,4.63,4.4e-07,"Biological Processes",0.567567567567568
"258","Montipora_capitata_HIv3___RNAseq.g41648.t1","GO:0002121","inter-male aggressive behavior",28,13,3.51,1e-05,"Biological Processes",0.464285714285714
"259","Montipora_capitata_HIv3___TS.g33801.t1","GO:0007166","cell surface receptor signaling pathway",1472,209,184.26,2.9e-09,"Biological Processes",0.141983695652174
"260","Montipora_capitata_HIv3___RNAseq.g41627.t1","GO:0001101","response to acid chemical",314,56,39.31,2.4e-05,"Biological Processes",0.178343949044586
"261","Montipora_capitata_HIv3___RNAseq.g40590.t1","GO:0007166","cell surface receptor signaling pathway",1472,209,184.26,2.9e-09,"Biological Processes",0.141983695652174
"262","Montipora_capitata_HIv3___RNAseq.g36531.t1","GO:0001101","response to acid chemical",314,56,39.31,2.4e-05,"Biological Processes",0.178343949044586
"263","Montipora_capitata_HIv3___RNAseq.g220.t1","GO:0007166","cell surface receptor signaling pathway",1472,209,184.26,2.9e-09,"Biological Processes",0.141983695652174
"264","Montipora_capitata_HIv3___RNAseq.g48078.t1","GO:0007204","positive regulation of cytosolic calcium ion concen...",145,41,18.15,9.5e-08,"Biological Processes",0.282758620689655
"265","Montipora_capitata_HIv3___RNAseq.g48078.t1","GO:0009582","detection of abiotic stimulus",159,41,19.9,3e-06,"Biological Processes",0.257861635220126
"266","Montipora_capitata_HIv3___RNAseq.g48078.t1","GO:0051480","regulation of cytosolic calcium ion concentration",174,59,21.78,7.9e-13,"Biological Processes",0.339080459770115
"267","Montipora_capitata_HIv3___RNAseq.g26732.t1","GO:0046677","response to antibiotic",351,61,43.94,0.00024,"Biological Processes",0.173789173789174
"268","Montipora_capitata_HIv3___RNAseq.g26732.t1","GO:0060359","response to ammonium ion",138,43,17.27,6e-06,"Biological Processes",0.311594202898551
"269","Montipora_capitata_HIv3___RNAseq.g4410.t1","GO:0035023","regulation of Rho protein signal transduction",72,19,9.01,0.00016,"Biological Processes",0.263888888888889
"270","Montipora_capitata_HIv3___RNAseq.g36068.t1","GO:0019991","septate junction assembly",19,9,2.38,0.00021,"Biological Processes",0.473684210526316
"271","Montipora_capitata_HIv3___RNAseq.g47132.t1","GO:0006836","neurotransmitter transport",245,51,30.67,8.8e-06,"Biological Processes",0.208163265306122
"272","Montipora_capitata_HIv3___RNAseq.g47132.t1","GO:0035725","sodium ion transmembrane transport",117,29,14.65,9.9e-05,"Biological Processes",0.247863247863248
"273","Montipora_capitata_HIv3___RNAseq.g40831.t1","GO:0007166","cell surface receptor signaling pathway",1472,209,184.26,2.9e-09,"Biological Processes",0.141983695652174
"274","Montipora_capitata_HIv3___RNAseq.g40831.t1","GO:0009582","detection of abiotic stimulus",159,41,19.9,3e-06,"Biological Processes",0.257861635220126
"275","Montipora_capitata_HIv3___RNAseq.g40831.t1","GO:0009612","response to mechanical stimulus",212,50,26.54,2.7e-06,"Biological Processes",0.235849056603774
"276","Montipora_capitata_HIv3___RNAseq.g15045.t1","GO:0007166","cell surface receptor signaling pathway",1472,209,184.26,2.9e-09,"Biological Processes",0.141983695652174
"277","Montipora_capitata_HIv3___RNAseq.g15045.t1","GO:0060359","response to ammonium ion",138,43,17.27,6e-06,"Biological Processes",0.311594202898551
"278","Montipora_capitata_HIv3___RNAseq.g15045.t1","GO:0072347","response to anesthetic",92,26,11.52,3.9e-05,"Biological Processes",0.282608695652174
"279","Montipora_capitata_HIv3___TS.g50338.t1","GO:0001101","response to acid chemical",314,56,39.31,2.4e-05,"Biological Processes",0.178343949044586
"280","Montipora_capitata_HIv3___TS.g50338.t1","GO:0002526","acute inflammatory response",58,19,7.26,4.9e-05,"Biological Processes",0.327586206896552
"281","Montipora_capitata_HIv3___TS.g50338.t1","GO:0072347","response to anesthetic",92,26,11.52,3.9e-05,"Biological Processes",0.282608695652174
"282","Montipora_capitata_HIv3___RNAseq.g50084.t1","GO:0007166","cell surface receptor signaling pathway",1472,209,184.26,2.9e-09,"Biological Processes",0.141983695652174
