"","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X","gene","moduleColor","hpf_1","hpf_4","hpf_9","hpf_14","hpf_22","hpf_28","hpf_48","hpf_72","hpf_1.1","hpf_4.1","hpf_9.1","hpf_14.1","hpf_22.1","hpf_28.1","hpf_48.1","hpf_72.1","category","timepoint","count","mean","sd","se","mirna_zscore","mrna_mean_zscore","mrna_sd_zscore","mrna_se_zscore"
"41","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g19162.t1",0.807974763063492,0.0152502278449857,0.117876975876972,158,-20.75,"2 22","908 928",20,"70.00%","80.00%","V742","V742","red",-0.557648457667295,-0.360090686042357,-0.443056385792124,0.39784591727363,0.391818326495059,0.234417374001393,0.213736355141461,0.122977556590234,0.000913432211320073,0.0429269851363253,0.0110984435955308,0.0241323478279611,0.0265683530342845,0.196569044616379,0.2401526318527,0.502513154606371,"MZT1","1_hpf",0,6.7521024756609,0.38239931101594,0.19119965550797,-0.472739770788518,-0.438636025326438,0.0066568572698648,0.0066568572698648
"42","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g19162.t1",0.807974763063492,0.0152502278449857,0.117876975876972,158,-20.75,"2 22","908 928",20,"70.00%","80.00%","V742","V742","red",-0.557648457667295,-0.360090686042357,-0.443056385792124,0.39784591727363,0.391818326495059,0.234417374001393,0.213736355141461,0.122977556590234,0.000913432211320073,0.0429269851363253,0.0110984435955308,0.0241323478279611,0.0265683530342845,0.196569044616379,0.2401526318527,0.502513154606371,"MZT1","4_hpf",0,8.12736950973539,1.62524331133241,0.812621655666206,-0.472739770788518,0.142554912742149,4.03764758925232,4.03764758925232
"43","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g19162.t1",0.807974763063492,0.0152502278449857,0.117876975876972,158,-20.75,"2 22","908 928",20,"70.00%","80.00%","V742","V742","red",-0.557648457667295,-0.360090686042357,-0.443056385792124,0.39784591727363,0.391818326495059,0.234417374001393,0.213736355141461,0.122977556590234,0.000913432211320073,0.0429269851363253,0.0110984435955308,0.0241323478279611,0.0265683530342845,0.196569044616379,0.2401526318527,0.502513154606371,"MZT1","9_hpf",0,7.6365273156392,0.6273954158371,0.31369770791855,-0.472739770788518,-0.0648761011353738,0.801267466207452,0.801267466207452
"44","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g19162.t1",0.807974763063492,0.0152502278449857,0.117876975876972,158,-20.75,"2 22","908 928",20,"70.00%","80.00%","V742","V742","red",-0.557648457667295,-0.360090686042357,-0.443056385792124,0.39784591727363,0.391818326495059,0.234417374001393,0.213736355141461,0.122977556590234,0.000913432211320073,0.0429269851363253,0.0110984435955308,0.0241323478279611,0.0265683530342845,0.196569044616379,0.2401526318527,0.502513154606371,"MZT1","14_hpf",2233.29,12.6121566686517,0.307770297371651,0.153885148685826,-0.358095515936033,2.03783604095057,-0.235391913340541,-0.235391913340541
"45","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g19162.t1",0.807974763063492,0.0152502278449857,0.117876975876972,158,-20.75,"2 22","908 928",20,"70.00%","80.00%","V742","V742","red",-0.557648457667295,-0.360090686042357,-0.443056385792124,0.39784591727363,0.391818326495059,0.234417374001393,0.213736355141461,0.122977556590234,0.000913432211320073,0.0429269851363253,0.0110984435955308,0.0241323478279611,0.0265683530342845,0.196569044616379,0.2401526318527,0.502513154606371,"MZT1","22_hpf",4353.7,12.5783535678071,0.611065877178932,0.305532938589466,-0.249245870600337,2.02355077459664,0.748304890878719,0.748304890878719
"46","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g19162.t1",0.807974763063492,0.0152502278449857,0.117876975876972,158,-20.75,"2 22","908 928",20,"70.00%","80.00%","V742","V742","red",-0.557648457667295,-0.360090686042357,-0.443056385792124,0.39784591727363,0.391818326495059,0.234417374001393,0.213736355141461,0.122977556590234,0.000913432211320073,0.0429269851363253,0.0110984435955308,0.0241323478279611,0.0265683530342845,0.196569044616379,0.2401526318527,0.502513154606371,"MZT1","28_hpf",2636.59,11.7276813445024,0.638125450367677,0.319062725183838,-0.337392415137656,1.66405478203544,0.836068832859738,0.836068832859738
"47","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g19162.t1",0.807974763063492,0.0152502278449857,0.117876975876972,158,-20.75,"2 22","908 928",20,"70.00%","80.00%","V742","V742","red",-0.557648457667295,-0.360090686042357,-0.443056385792124,0.39784591727363,0.391818326495059,0.234417374001393,0.213736355141461,0.122977556590234,0.000913432211320073,0.0429269851363253,0.0110984435955308,0.0241323478279611,0.0265683530342845,0.196569044616379,0.2401526318527,0.502513154606371,"MZT1","48_hpf",1594.9,11.6176454771087,0.279954797403521,0.13997739870176,-0.390866784268976,1.61755337728477,-0.325607598131585,-0.325607598131585
"48","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g19162.t1",0.807974763063492,0.0152502278449857,0.117876975876972,158,-20.75,"2 22","908 928",20,"70.00%","80.00%","V742","V742","red",-0.557648457667295,-0.360090686042357,-0.443056385792124,0.39784591727363,0.391818326495059,0.234417374001393,0.213736355141461,0.122977556590234,0.000913432211320073,0.0429269851363253,0.0110984435955308,0.0241323478279611,0.0265683530342845,0.196569044616379,0.2401526318527,0.502513154606371,"MZT1","72_hpf",321.13,11.1205424708917,0.153988346866874,0.076994173433437,-0.45625480485898,1.4074765301404,-0.734162166946862,-0.734162166946862
"49","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g455.t1",0.785162695670692,0.0209669060956386,0.134991996197,156,-20.61,"2 22","936 959",21,"66.67%","76.19%","V1109","V1109","red",-0.375557986059256,-0.353683178468709,-0.157623040169881,0.747417860260824,0.299161870343307,0.200058108422997,-0.048285671400451,-0.311487962928829,0.0341594012099442,0.0470505412091343,0.38891885526326,8.87204005990706e-07,0.096247204597054,0.27228371520996,0.792989446976916,0.0826686188570404,"MZT1","1_hpf",0,4.05798088536394,0.185830648711356,0.0929153243556779,-0.472739770788518,-1.57717786159554,-0.63088611332516,-0.63088611332516
"50","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g455.t1",0.785162695670692,0.0209669060956386,0.134991996197,156,-20.61,"2 22","936 959",21,"66.67%","76.19%","V1109","V1109","red",-0.375557986059256,-0.353683178468709,-0.157623040169881,0.747417860260824,0.299161870343307,0.200058108422997,-0.048285671400451,-0.311487962928829,0.0341594012099442,0.0470505412091343,0.38891885526326,8.87204005990706e-07,0.096247204597054,0.27228371520996,0.792989446976916,0.0826686188570404,"MZT1","4_hpf",0,4.14099275288084,0.487789835891022,0.243894917945511,-0.472739770788518,-1.54209685990088,0.348476288270091,0.348476288270091
"51","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g455.t1",0.785162695670692,0.0209669060956386,0.134991996197,156,-20.61,"2 22","936 959",21,"66.67%","76.19%","V1109","V1109","red",-0.375557986059256,-0.353683178468709,-0.157623040169881,0.747417860260824,0.299161870343307,0.200058108422997,-0.048285671400451,-0.311487962928829,0.0341594012099442,0.0470505412091343,0.38891885526326,8.87204005990706e-07,0.096247204597054,0.27228371520996,0.792989446976916,0.0826686188570404,"MZT1","9_hpf",0,4.90102169883822,0.229256770453127,0.114628385226563,-0.472739770788518,-1.22090691997223,-0.490039559596416,-0.490039559596416
"52","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g455.t1",0.785162695670692,0.0209669060956386,0.134991996197,156,-20.61,"2 22","936 959",21,"66.67%","76.19%","V1109","V1109","red",-0.375557986059256,-0.353683178468709,-0.157623040169881,0.747417860260824,0.299161870343307,0.200058108422997,-0.048285671400451,-0.311487962928829,0.0341594012099442,0.0470505412091343,0.38891885526326,8.87204005990706e-07,0.096247204597054,0.27228371520996,0.792989446976916,0.0826686188570404,"MZT1","14_hpf",2233.29,7.7110532625136,0.116933643392352,0.0584668216961761,-0.358095515936033,-0.0333812685674366,-0.854343916421551,-0.854343916421551
"53","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g455.t1",0.785162695670692,0.0209669060956386,0.134991996197,156,-20.61,"2 22","936 959",21,"66.67%","76.19%","V1109","V1109","red",-0.375557986059256,-0.353683178468709,-0.157623040169881,0.747417860260824,0.299161870343307,0.200058108422997,-0.048285671400451,-0.311487962928829,0.0341594012099442,0.0470505412091343,0.38891885526326,8.87204005990706e-07,0.096247204597054,0.27228371520996,0.792989446976916,0.0826686188570404,"MZT1","22_hpf",4353.7,6.46117006363291,0.327509536863608,0.163754768431804,-0.249245870600337,-0.561584716214601,-0.171370450125366,-0.171370450125366
"54","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g455.t1",0.785162695670692,0.0209669060956386,0.134991996197,156,-20.61,"2 22","936 959",21,"66.67%","76.19%","V1109","V1109","red",-0.375557986059256,-0.353683178468709,-0.157623040169881,0.747417860260824,0.299161870343307,0.200058108422997,-0.048285671400451,-0.311487962928829,0.0341594012099442,0.0470505412091343,0.38891885526326,8.87204005990706e-07,0.096247204597054,0.27228371520996,0.792989446976916,0.0826686188570404,"MZT1","28_hpf",2636.59,6.15100378681872,0.297741537218477,0.148870768609238,-0.337392415137656,-0.69266168156933,-0.267918794606755,-0.267918794606755
"55","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g455.t1",0.785162695670692,0.0209669060956386,0.134991996197,156,-20.61,"2 22","936 959",21,"66.67%","76.19%","V1109","V1109","red",-0.375557986059256,-0.353683178468709,-0.157623040169881,0.747417860260824,0.299161870343307,0.200058108422997,-0.048285671400451,-0.311487962928829,0.0341594012099442,0.0470505412091343,0.38891885526326,8.87204005990706e-07,0.096247204597054,0.27228371520996,0.792989446976916,0.0826686188570404,"MZT1","48_hpf",1594.9,5.29125134872558,0.594472341810563,0.297236170905281,-0.390866784268976,-1.05599499329841,0.694486079134295,0.694486079134295
"56","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g455.t1",0.785162695670692,0.0209669060956386,0.134991996197,156,-20.61,"2 22","936 959",21,"66.67%","76.19%","V1109","V1109","red",-0.375557986059256,-0.353683178468709,-0.157623040169881,0.747417860260824,0.299161870343307,0.200058108422997,-0.048285671400451,-0.311487962928829,0.0341594012099442,0.0470505412091343,0.38891885526326,8.87204005990706e-07,0.096247204597054,0.27228371520996,0.792989446976916,0.0826686188570404,"MZT1","72_hpf",321.13,4.3069131081838,0.473386387607511,0.236693193803756,-0.45625480485898,-1.47197854501806,0.301760717752283,0.301760717752283
"57","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g455.t1",0.785162695670692,0.0209669060956386,0.134991996197,181,-24.69,"2 22","959 981",20,"80.00%","90.00%","V1109","V1109","red",-0.375557986059256,-0.353683178468709,-0.157623040169881,0.747417860260824,0.299161870343307,0.200058108422997,-0.048285671400451,-0.311487962928829,0.0341594012099442,0.0470505412091343,0.38891885526326,8.87204005990706e-07,0.096247204597054,0.27228371520996,0.792989446976916,0.0826686188570404,"MZT1","1_hpf",0,4.05798088536394,0.185830648711356,0.0929153243556779,-0.472739770788518,-1.57717786159554,-0.63088611332516,-0.63088611332516
"58","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g455.t1",0.785162695670692,0.0209669060956386,0.134991996197,181,-24.69,"2 22","959 981",20,"80.00%","90.00%","V1109","V1109","red",-0.375557986059256,-0.353683178468709,-0.157623040169881,0.747417860260824,0.299161870343307,0.200058108422997,-0.048285671400451,-0.311487962928829,0.0341594012099442,0.0470505412091343,0.38891885526326,8.87204005990706e-07,0.096247204597054,0.27228371520996,0.792989446976916,0.0826686188570404,"MZT1","4_hpf",0,4.14099275288084,0.487789835891022,0.243894917945511,-0.472739770788518,-1.54209685990088,0.348476288270091,0.348476288270091
"59","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g455.t1",0.785162695670692,0.0209669060956386,0.134991996197,181,-24.69,"2 22","959 981",20,"80.00%","90.00%","V1109","V1109","red",-0.375557986059256,-0.353683178468709,-0.157623040169881,0.747417860260824,0.299161870343307,0.200058108422997,-0.048285671400451,-0.311487962928829,0.0341594012099442,0.0470505412091343,0.38891885526326,8.87204005990706e-07,0.096247204597054,0.27228371520996,0.792989446976916,0.0826686188570404,"MZT1","9_hpf",0,4.90102169883822,0.229256770453127,0.114628385226563,-0.472739770788518,-1.22090691997223,-0.490039559596416,-0.490039559596416
"60","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g455.t1",0.785162695670692,0.0209669060956386,0.134991996197,181,-24.69,"2 22","959 981",20,"80.00%","90.00%","V1109","V1109","red",-0.375557986059256,-0.353683178468709,-0.157623040169881,0.747417860260824,0.299161870343307,0.200058108422997,-0.048285671400451,-0.311487962928829,0.0341594012099442,0.0470505412091343,0.38891885526326,8.87204005990706e-07,0.096247204597054,0.27228371520996,0.792989446976916,0.0826686188570404,"MZT1","14_hpf",2233.29,7.7110532625136,0.116933643392352,0.0584668216961761,-0.358095515936033,-0.0333812685674366,-0.854343916421551,-0.854343916421551
"61","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g455.t1",0.785162695670692,0.0209669060956386,0.134991996197,181,-24.69,"2 22","959 981",20,"80.00%","90.00%","V1109","V1109","red",-0.375557986059256,-0.353683178468709,-0.157623040169881,0.747417860260824,0.299161870343307,0.200058108422997,-0.048285671400451,-0.311487962928829,0.0341594012099442,0.0470505412091343,0.38891885526326,8.87204005990706e-07,0.096247204597054,0.27228371520996,0.792989446976916,0.0826686188570404,"MZT1","22_hpf",4353.7,6.46117006363291,0.327509536863608,0.163754768431804,-0.249245870600337,-0.561584716214601,-0.171370450125366,-0.171370450125366
"62","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g455.t1",0.785162695670692,0.0209669060956386,0.134991996197,181,-24.69,"2 22","959 981",20,"80.00%","90.00%","V1109","V1109","red",-0.375557986059256,-0.353683178468709,-0.157623040169881,0.747417860260824,0.299161870343307,0.200058108422997,-0.048285671400451,-0.311487962928829,0.0341594012099442,0.0470505412091343,0.38891885526326,8.87204005990706e-07,0.096247204597054,0.27228371520996,0.792989446976916,0.0826686188570404,"MZT1","28_hpf",2636.59,6.15100378681872,0.297741537218477,0.148870768609238,-0.337392415137656,-0.69266168156933,-0.267918794606755,-0.267918794606755
"63","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g455.t1",0.785162695670692,0.0209669060956386,0.134991996197,181,-24.69,"2 22","959 981",20,"80.00%","90.00%","V1109","V1109","red",-0.375557986059256,-0.353683178468709,-0.157623040169881,0.747417860260824,0.299161870343307,0.200058108422997,-0.048285671400451,-0.311487962928829,0.0341594012099442,0.0470505412091343,0.38891885526326,8.87204005990706e-07,0.096247204597054,0.27228371520996,0.792989446976916,0.0826686188570404,"MZT1","48_hpf",1594.9,5.29125134872558,0.594472341810563,0.297236170905281,-0.390866784268976,-1.05599499329841,0.694486079134295,0.694486079134295
"64","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g455.t1",0.785162695670692,0.0209669060956386,0.134991996197,181,-24.69,"2 22","959 981",20,"80.00%","90.00%","V1109","V1109","red",-0.375557986059256,-0.353683178468709,-0.157623040169881,0.747417860260824,0.299161870343307,0.200058108422997,-0.048285671400451,-0.311487962928829,0.0341594012099442,0.0470505412091343,0.38891885526326,8.87204005990706e-07,0.096247204597054,0.27228371520996,0.792989446976916,0.0826686188570404,"MZT1","72_hpf",321.13,4.3069131081838,0.473386387607511,0.236693193803756,-0.45625480485898,-1.47197854501806,0.301760717752283,0.301760717752283
"65","Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g37596.t1",0.891201939431901,0.00296261247349978,0.0644487021952429,177,-27.95,"2 22","792 814",20,"75.00%","90.00%","V1159","V1159","red",-0.440308285463611,-0.470384637839742,-0.265981406224267,0.438184077964283,0.382657110733461,0.0759194737229177,0.059600763070065,0.220312904036894,0.0116692032468816,0.00659154810277584,0.141180335231661,0.0121271305154757,0.0306535735608271,0.679624459427698,0.745917514117209,0.225646507265366,"MZT1","1_hpf",0,5.81826364252994,0.14275010402739,0.0713750520136951,-0.472739770788518,-0.833278414029885,-0.770611836187887,-0.770611836187887
"66","Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g37596.t1",0.891201939431901,0.00296261247349978,0.0644487021952429,177,-27.95,"2 22","792 814",20,"75.00%","90.00%","V1159","V1159","red",-0.440308285463611,-0.470384637839742,-0.265981406224267,0.438184077964283,0.382657110733461,0.0759194737229177,0.059600763070065,0.220312904036894,0.0116692032468816,0.00659154810277584,0.141180335231661,0.0121271305154757,0.0306535735608271,0.679624459427698,0.745917514117209,0.225646507265366,"MZT1","4_hpf",0,5.59270453648098,1.52855174339347,0.764275871696736,-0.472739770788518,-0.928600198953444,3.72404200872615,3.72404200872615
"67","Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g37596.t1",0.891201939431901,0.00296261247349978,0.0644487021952429,177,-27.95,"2 22","792 814",20,"75.00%","90.00%","V1159","V1159","red",-0.440308285463611,-0.470384637839742,-0.265981406224267,0.438184077964283,0.382657110733461,0.0759194737229177,0.059600763070065,0.220312904036894,0.0116692032468816,0.00659154810277584,0.141180335231661,0.0121271305154757,0.0306535735608271,0.679624459427698,0.745917514117209,0.225646507265366,"MZT1","9_hpf",0,6.40990370536955,0.392703546702545,0.196351773351273,-0.472739770788518,-0.583249994384013,0.0400772049098684,0.0400772049098684
