"","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X","gene","moduleColor","hpf_1","hpf_4","hpf_9","hpf_14","hpf_22","hpf_28","hpf_48","hpf_72","hpf_1.1","hpf_4.1","hpf_9.1","hpf_14.1","hpf_22.1","hpf_28.1","hpf_48.1","hpf_72.1","category"
"52","Montipora_capitata_HIv3___Scaffold_11_832609","Montipora_capitata_HIv3___TS.g45646.t2",0.712154121253697,0.0474930171454564,0.195290534277134,146,-22.25,"2 18","842 862",16,"75.00%","75.00%","V363","V363","pink",-0.463930845230779,-0.0702258115632,-0.44759859730971,-0.0259263193549048,0.133572978017136,-0.0200817866017293,0.379441416067255,0.514748965975933,0.00748264048358407,0.702517698622619,0.0102066567144649,0.887988596744911,0.466114116849732,0.913130409413124,0.0322034302720795,0.00257503050775353,"ZGA2"
"53","Montipora_capitata_HIv3___Scaffold_9_611209","Montipora_capitata_HIv3___TS.g45646.t2",0.907266193617585,0.00185758549764172,0.0559629965115789,157,-20.38,"2 15","802 825",14,"85.71%","92.86%","V363","V363","pink",-0.463930845230779,-0.0702258115632,-0.44759859730971,-0.0259263193549048,0.133572978017136,-0.0200817866017293,0.379441416067255,0.514748965975933,0.00748264048358407,0.702517698622619,0.0102066567144649,0.887988596744911,0.466114116849732,0.913130409413124,0.0322034302720795,0.00257503050775353,"ZGA2"
"54","Montipora_capitata_HIv3___Scaffold_11_832609","Montipora_capitata_HIv3___RNAseq.g3955.t1",-0.789650310837105,0.0197519175620505,0.131643797132872,161,-20.73,"2 18","447 469",16,"75.00%","87.50%","V367","V367","green",0.380619906062577,0.196772530244834,0.331047012320783,0.367692599567388,-0.128680079354393,-0.127187342906776,-0.420649933582669,-0.599614692351743,0.0316282073483295,0.280398725314301,0.0642052124862284,0.0384161297938596,0.482747856078135,0.487882706265528,0.0165163394245415,0.000286859333330904,"Maternal"
"55","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g30263.t1",-0.727276173027655,0.04090486305745,0.18213445460031,147,-26.25,"2 12","503 521",10,"90.00%","90.00%","V369","V369","pink",-0.152482402908292,-0.244406591430206,-0.435770390704042,-0.372770425596881,0.284991854119515,0.179346367500558,0.299017617736627,0.44207397128272,0.404765383666041,0.17762131298764,0.0126657025332596,0.0356219412308667,0.113877248064408,0.326018190127952,0.0964155603223671,0.0112997204315398,"ZGA2"
"56","Montipora_capitata_HIv3___Scaffold_2_66515","Montipora_capitata_HIv3___RNAseq.g25318.t1",-0.753622744543898,0.0308204451970343,0.159859995183671,152,-20.22,"2 21","923 946",19,"57.89%","78.95%","V374","V374","green",0.428321147259595,0.222911275171862,0.459955679325281,0.2110605949751,-0.170468713699633,-0.162752853899202,-0.532870494488358,-0.456156634644645,0.0144560997894796,0.220082389531625,0.00808094102585167,0.246229185076153,0.350921746795859,0.373468948731506,0.00168980110654114,0.00869021243728269,"Maternal"
"57","Montipora_capitata_HIv3___Scaffold_8_483169","Montipora_capitata_HIv3___RNAseq.g25318.t1",-0.9234302387709,0.00105884344180788,0.047669041665155,173,-29,"2 22","916 938",20,"80.00%","80.00%","V374","V374","green",0.428321147259595,0.222911275171862,0.459955679325281,0.2110605949751,-0.170468713699633,-0.162752853899202,-0.532870494488358,-0.456156634644645,0.0144560997894796,0.220082389531625,0.00808094102585167,0.246229185076153,0.350921746795859,0.373468948731506,0.00168980110654114,0.00869021243728269,"Maternal"
"58","Montipora_capitata_HIv3___Scaffold_9_599461","Montipora_capitata_HIv3___RNAseq.g42605.t1",0.87596627345348,0.0043376864004398,0.0732663370165063,142,-21.68,"2 21","205 230",22,"54.55%","77.27%","V377","V377","blue",-0.310945483527962,-0.19898777366339,-0.254518690730323,0.012032744267867,0.621205687407699,0.114390524055773,0.118480469287842,-0.101657477097506,0.0832333800110867,0.274910389294629,0.159793343230517,0.947886103034361,0.000148124844401359,0.533023604178301,0.518381592245711,0.579839106684541,"ZGA1"
"59","Montipora_capitata_HIv3___Scaffold_8_503090","Montipora_capitata_HIv3___TS.g6226.t1",0.879586933443321,0.00398007678848918,0.0711755037850076,141,-20.29,"2 12","661 683",10,"90.00%","90.00%","V394","V394","blue",-0.436068089522675,0.0625562355799194,-0.388666832838496,-0.188373690588859,0.272052648057468,0.0183493492351295,0.265126625508144,0.395023754569367,0.0125982096701603,0.733761804020826,0.0279200769036535,0.301844249935199,0.131987988115947,0.920599932018825,0.142511111340831,0.0252489808577586,"ZGA1"
"60","Montipora_capitata_HIv3___Scaffold_10_638801","Montipora_capitata_HIv3___RNAseq.g49864.t1",0.798526975154464,0.0174802920923754,0.124898635881638,173,-23.53,"2 23","606 632",24,"70.83%","83.33%","V400","V400","blue",-0.271158315925769,0.0712782944923164,-0.31619683479777,-0.287423353000511,0.246181453274795,-0.0855045838447788,0.0852718587346051,0.557551481067112,0.133313697656885,0.698265787556452,0.0778893422009274,0.110692152420172,0.174394724167864,0.641718948265688,0.642629347703232,0.000915719623150479,"ZGA1"
"61","Montipora_capitata_HIv3___Scaffold_2_86747","Montipora_capitata_HIv3___RNAseq.g49864.t1",0.798526975154464,0.0174802920923754,0.124898635881638,173,-23.53,"2 23","606 632",24,"70.83%","83.33%","V400","V400","blue",-0.271158315925769,0.0712782944923164,-0.31619683479777,-0.287423353000511,0.246181453274795,-0.0855045838447788,0.0852718587346051,0.557551481067112,0.133313697656885,0.698265787556452,0.0778893422009274,0.110692152420172,0.174394724167864,0.641718948265688,0.642629347703232,0.000915719623150479,"ZGA1"
"62","Montipora_capitata_HIv3___Scaffold_5_319191","Montipora_capitata_HIv3___RNAseq.g49864.t1",0.798526975154464,0.0174802920923754,0.124898635881638,173,-23.53,"2 23","606 632",24,"70.83%","83.33%","V400","V400","blue",-0.271158315925769,0.0712782944923164,-0.31619683479777,-0.287423353000511,0.246181453274795,-0.0855045838447788,0.0852718587346051,0.557551481067112,0.133313697656885,0.698265787556452,0.0778893422009274,0.110692152420172,0.174394724167864,0.641718948265688,0.642629347703232,0.000915719623150479,"ZGA1"
"63","Montipora_capitata_HIv3___Scaffold_6_415143","Montipora_capitata_HIv3___RNAseq.g49864.t1",0.798526975154464,0.0174802920923754,0.124898635881638,173,-23.53,"2 23","606 632",24,"70.83%","83.33%","V400","V400","blue",-0.271158315925769,0.0712782944923164,-0.31619683479777,-0.287423353000511,0.246181453274795,-0.0855045838447788,0.0852718587346051,0.557551481067112,0.133313697656885,0.698265787556452,0.0778893422009274,0.110692152420172,0.174394724167864,0.641718948265688,0.642629347703232,0.000915719623150479,"ZGA1"
"64","Montipora_capitata_HIv3___Scaffold_8_503090","Montipora_capitata_HIv3___RNAseq.g43850.t1",-0.90972601305908,0.00171692005028452,0.054653495594579,178,-22.03,"2 21","384 406",19,"84.21%","94.74%","V419","V419","green",0.439747968866406,0.124088091285857,0.555030721643278,0.0163886050840589,-0.221032733022163,-0.15862012226902,-0.28434391921675,-0.471258612371666,0.0117885573605523,0.498632420517021,0.000976970021390384,0.929061808779523,0.224095624287849,0.385887321404852,0.114737437640247,0.00647813753444306,"Maternal"
"65","Montipora_capitata_HIv3___Scaffold_9_618173","Montipora_capitata_HIv3___RNAseq.g45295.t1",-0.709802456436771,0.0485712870218725,0.197379692940856,146,-20.79,"2 19","74 94",19,"73.68%","78.95%","V434","V434","pink",-0.209637229185224,0.0144140600406128,-0.18453857021114,-0.13240437956748,-0.110376705016671,-0.139640886960434,-0.10818783338989,0.870371544290227,0.249502897228618,0.937590942758929,0.311972117371205,0.470059161384372,0.547583324129217,0.445912985569622,0.555601050082286,9.66569274880509e-11,"ZGA2"
"66","Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g35308.t1",0.956073078048069,0.00020498089173486,0.0332455827647774,163,-20.7,"2 21","880 903",20,"70.00%","85.00%","V436","V436","magenta",-0.443655928804412,-0.424411080668506,-0.412155937063985,0.117659010380371,0.267552814362891,0.23252442363726,0.284291133907888,0.378195564248493,0.0109771000555245,0.0154775870782414,0.0190772243789545,0.521306497406538,0.138757551766456,0.200312116722189,0.114807727775778,0.0328207503065387,"ZGA2"
"67","Montipora_capitata_HIv3___Scaffold_4_288176","Montipora_capitata_HIv3___RNAseq.g23004.t1",0.877069052514907,0.00422666494494052,0.072611252706486,169,-21.84,"2 22","936 957",20,"80.00%","90.00%","V442","V442","magenta",-0.498072888713343,-0.268735275672822,-0.431630002840114,-0.117528296754977,0.248290315374172,0.233198164921681,0.353430142747335,0.481047840938069,0.00372004146264595,0.136954580863059,0.0136363098947552,0.521772661469496,0.170615199716106,0.198974261534112,0.0472196479223411,0.00531736699861238,"ZGA2"
"68","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___TS.g849.t1",0.735420659795465,0.0376009685651462,0.175162934450936,151,-20.1,"2 21","646 668",20,"65.00%","75.00%","V467","V467","black",0.414550929379372,0.158640248898939,0.0674206726258062,-0.266144139391895,0.00812122795072165,-0.0368846515550515,-0.32119488811376,-0.0245093997941323,0.0183238965712521,0.385826269668547,0.713893063531001,0.14092801242243,0.964813968935649,0.841153917607533,0.0730530801550147,0.894074970333645,"MZT2"
"69","Montipora_capitata_HIv3___Scaffold_9_599461","Montipora_capitata_HIv3___TS.g45983.t1",0.734715046205723,0.0378805256860644,0.175778834348812,148,-21.32,"2 13","147 169",11,"81.82%","90.91%","V469","V469","blue",-0.298020109401882,-0.298020109401883,-0.0893047205046138,0.242238168390267,0.475250119154741,0.0636201279290566,0.202256633236197,-0.298020109401883,0.0975858658690728,0.0975858658690727,0.626926240563483,0.181620326077424,0.00598110101440945,0.729401352018967,0.266939673275038,0.0975858658690727,"ZGA1"
"70","Montipora_capitata_HIv3___Scaffold_10_721713","Montipora_capitata_HIv3___RNAseq.g33559.t1",-0.838601644616572,0.00927958382413803,0.0965103436592172,149,-21.37,"2 14","473 493",12,"75.00%","91.67%","V474","V474","pink",-0.0957436262617919,-0.0334434184236233,-0.203845612208008,-0.540439872063281,-0.14362015253961,0.15458825585178,0.590253734419018,0.272250691225515,0.602186020583851,0.85581168205598,0.263120193741397,0.00140727370635314,0.43292687588229,0.398230080574653,0.000376575093132334,0.1316957350482,"ZGA2"
"71","Montipora_capitata_HIv3___Scaffold_11_817971","Montipora_capitata_HIv3___RNAseq.g33559.t1",-0.838601644616572,0.00927958382413803,0.0965103436592172,149,-21.37,"2 14","473 493",12,"75.00%","91.67%","V474","V474","pink",-0.0957436262617919,-0.0334434184236233,-0.203845612208008,-0.540439872063281,-0.14362015253961,0.15458825585178,0.590253734419018,0.272250691225515,0.602186020583851,0.85581168205598,0.263120193741397,0.00140727370635314,0.43292687588229,0.398230080574653,0.000376575093132334,0.1316957350482,"ZGA2"
"72","Montipora_capitata_HIv3___Scaffold_151_1064446","Montipora_capitata_HIv3___RNAseq.g33559.t1",-0.838601644616572,0.00927958382413803,0.0965103436592172,149,-21.37,"2 14","473 493",12,"75.00%","91.67%","V474","V474","pink",-0.0957436262617919,-0.0334434184236233,-0.203845612208008,-0.540439872063281,-0.14362015253961,0.15458825585178,0.590253734419018,0.272250691225515,0.602186020583851,0.85581168205598,0.263120193741397,0.00140727370635314,0.43292687588229,0.398230080574653,0.000376575093132334,0.1316957350482,"ZGA2"
"73","Montipora_capitata_HIv3___Scaffold_2_97469","Montipora_capitata_HIv3___RNAseq.g47031.t1",0.812714935995533,0.014202470426663,0.114424984547913,151,-20.1,"2 22","446 471",22,"68.18%","72.73%","V480","V480","pink",-0.485696181553966,0.0289831458050527,-0.329265239843374,-0.345625736650462,0.0352817161597498,0.143268245063101,0.614247921749753,0.338806129270146,0.00483177526716091,0.874879774355563,0.0657398483533465,0.0526779996920116,0.847975349425391,0.4340668621231,0.000184253749422782,0.0578467709551853,"ZGA2"
"74","Montipora_capitata_HIv3___Scaffold_14_981912","Montipora_capitata_HIv3___TS.g42542.t1",-0.837735602356975,0.00942327734615622,0.0970774641497948,147,-20.96,"2 18","472 498",18,"72.22%","77.78%","V498","V498","black",0.246560647247256,0.105616144501968,0.137928121799856,-0.0520473026170762,0.0326975656416756,0.134876872210179,-0.324148932177446,-0.281483116606413,0.173710792553197,0.565089916983473,0.451566606645904,0.777252127956181,0.858995013557469,0.461733009987197,0.0703062852954515,0.118593469879127,"MZT2"
"75","Montipora_capitata_HIv3___Scaffold_9_618173","Montipora_capitata_HIv3___TS.g42542.t1",0.849562314415974,0.00758012336860272,0.0894672632434867,154,-21.57,"2 19","774 791",17,"76.47%","88.24%","V498","V498","black",0.246560647247256,0.105616144501968,0.137928121799856,-0.0520473026170762,0.0326975656416756,0.134876872210179,-0.324148932177446,-0.281483116606413,0.173710792553197,0.565089916983473,0.451566606645904,0.777252127956181,0.858995013557469,0.461733009987197,0.0703062852954515,0.118593469879127,"MZT2"
"76","Montipora_capitata_HIv3___Scaffold_8_529775","Montipora_capitata_HIv3___RNAseq.g4805.t1",0.734176349528216,0.0380948017836999,0.176248828153812,155,-22.05,"2 23","774 795",21,"66.67%","76.19%","V502","V502","blue",0.429041133465375,-0.140502209226932,-0.197064153901024,0.0641662647832194,0.309062748611858,-0.137438414529447,-0.029663386301348,-0.297601982901702,0.014274296310689,0.443084397598553,0.279672210959648,0.72716617639645,0.0852164733849627,0.453190110421106,0.871966950487588,0.0980796151924255,"ZGA1"
"77","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g2921.t1",-0.792010969830423,0.019130845185517,0.129810617909004,156,-24.51,"2 19","885 905",17,"76.47%","82.35%","V518","V518","red",-0.415933672766948,-0.462997585821141,-0.345283823102694,0.213298229607135,0.3920105760517,0.148630187997784,0.192466346994157,0.277809741040008,0.0179003282315117,0.00761960852777519,0.0529281041192398,0.241140668135233,0.0264876613399809,0.416876504653018,0.291268112569355,0.123685094159176,"MZT1"
"78","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g33355.t1",0.756860022976523,0.0297001462521203,0.157256412055576,148,-22.11,"2 24","860 886",25,"56.00%","76.00%","V544","V544","red",-0.404617436351363,-0.454349611770925,-0.312708532217527,0.329544821395165,0.492060181143479,0.387950472342654,0.167592668799628,-0.205472563341111,0.0216179067360707,0.00899340883188455,0.0814086930150694,0.0654971664620847,0.00422897175799679,0.0282350490288682,0.359228464273043,0.259246710175593,"MZT1"
"79","Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.g5535.t1b",-0.86047354810064,0.00609984951161835,0.0827412778211663,157,-20.68,"2 20","633 660",21,"71.43%","80.95%","V556","V556","green",0.451484355573567,0.307320855625622,0.0648327743112732,0.209962611772138,-0.32262154363122,0.00971360231710967,-0.0895900695311179,-0.631102586437372,0.0094925139713299,0.0870833105025005,0.724441335284763,0.248751991797254,0.0717162979843318,0.957920423843864,0.625821101619886,0.000107608778510315,"Maternal"
"80","Montipora_capitata_HIv3___Scaffold_14_1007949","Montipora_capitata_HIv3___TS.g4347.t1",0.756700201689465,0.0297548565252527,0.157388472821176,151,-26.08,"2 12","553 575",10,"90.00%","100.00%","V561","V561","lightyellow",0.0358467360158135,-0.689228129861543,0.0312726245467005,0.459364894273516,0.0700989163137647,0.231824908678671,0.198181931694213,-0.337361881661136,0.845569598297297,1.28648055887895e-05,0.865082734207635,0.0081732352654211,0.703030941240208,0.201707730813629,0.276898775698335,0.058991056139376,"MZT1"
"81","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g30702.t1a",0.929914674918889,0.00081603498315433,0.044660221551993,155,-20.45,"2 22","869 894",22,"68.18%","77.27%","V562","V562","magenta",-0.457442494720138,-0.366863357310082,-0.335804673398607,-0.043579809922646,0.227500934863456,0.150120131794932,0.430769468576634,0.395299800116452,0.00847977600916339,0.0388887819691546,0.0602447349355146,0.812789632291871,0.210483922269579,0.412168359899389,0.0138456696476122,0.0251379211999091,"ZGA2"
"82","Montipora_capitata_HIv3___Scaffold_8_483169","Montipora_capitata_HIv3___RNAseq.g27418.t1",-0.742191496352172,0.0349822894142325,0.169418886237806,143,-20.32,"2 21","840 860",20,"70.00%","70.00%","V572","V572","midnightblue",0.126726941992275,0.0282074319065375,0.34894744853962,0.596302509314985,-0.0657991655945838,-0.338061608654308,-0.396324117293416,-0.29999944021111,0.489472057374793,0.878203382534262,0.0502966903680272,0.000316156207987438,0.720496394777128,0.0584344527700952,0.0247293143286049,0.09527409203758,"Maternal"
"83","Montipora_capitata_HIv3___Scaffold_6_434354","Montipora_capitata_HIv3___RNAseq.g3255.t1",0.750913289678229,0.0317777503275529,0.162090031892342,155,-20.97,"2 22","773 797",22,"63.64%","81.82%","V581","V581","magenta",-0.48684915550493,-0.3844369159858,-0.287753083284269,-0.0375616844102961,0.351884350058445,0.28915606689552,0.218158051464096,0.337402370767234,0.00471739680844286,0.0298222393940102,0.110265421240065,0.838276111593968,0.0482632765160909,0.108463479647087,0.230332567270164,0.0589587353703393,"ZGA2"
"84","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g26674.t1",0.91442474775924,0.00146786361427023,0.0522870358728847,167,-21.76,"2 23","940 964",23,"69.57%","86.96%","V598","V598","red",-0.394130803741043,-0.369360273310562,-0.38098030731671,0.116770624069897,0.540782273285665,0.17225673252563,0.129028295983418,0.185633458503704,0.0256109985609974,0.0374796132149588,0.0314539735596697,0.524478751344068,0.00139553425247296,0.345816272582889,0.481554050694901,0.30905928817656,"MZT1"
"85","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g1224.t1b",0.723025186555325,0.0426968620312061,0.185792474814963,161,-27.33,"2 20","475 500",22,"77.27%","77.27%","V600","V600","green",0.234502536510265,0.530573909034557,0.26865825649389,0.115880400627218,-0.252359575344579,-0.200137777652847,-0.47387180489745,-0.223245944771054,0.196401797144821,0.00178476737081239,0.13707149195054,0.527666949741524,0.163487528423292,0.272088855556415,0.00614891555367118,0.219372584921273,"Maternal"
